chokepoint,risk_premium,pair,base_cost,security_cost,delta_cost,pct_increase
Bab_el_Mandeb,2.0,Lagos__Singapore,20741.339474944667,21654.331688211023,912.992213266356,4.401799673397379
Bab_el_Mandeb,2.0,Lagos__St_Petersburg,10390.876250976322,10390.876250976322,0.0,0.0
Bab_el_Mandeb,2.0,Lagos__Stockholm,9696.934076563326,9696.934076563326,0.0,0.0
Bab_el_Mandeb,2.0,Lagos__Tangier_Med,6005.919081332534,6005.919081332534,0.0,0.0
Bab_el_Mandeb,2.0,Lagos__Tokyo,26340.585423534165,27096.600564444616,756.015140910451,2.8701531448689233
Bab_el_Mandeb,2.0,Lagos__Valparaiso,17400.682160083117,17400.682160083117,0.0,0.0
Bab_el_Mandeb,2.0,Lagos__Vancouver,19452.298532054483,19452.298532054483,0.0,0.0
Bab_el_Mandeb,2.0,Le_Havre__Los_Angeles,15400.86829918419,15400.86829918419,0.0,0.0
Bab_el_Mandeb,2.0,Le_Havre__Manzanillo_MX,13263.227860113839,13263.227860113839,0.0,0.0
Bab_el_Mandeb,2.0,Le_Havre__Miami,7774.072930882824,7774.072930882824,0.0,0.0
Bab_el_Mandeb,2.0,Le_Havre__Mombasa,10816.66690066996,13721.382226951493,2904.7153262815336,26.854070232130585
Bab_el_Mandeb,2.0,Le_Havre__Mumbai,11916.193910846163,14820.9092371277,2904.7153262815373,24.37620055542781
Bab_el_Mandeb,2.0,Le_Havre__New_York,6051.97047457071,6051.97047457071,0.0,0.0
Bab_el_Mandeb,2.0,Le_Havre__Norfolk,6377.334400755045,6377.334400755045,0.0,0.0
Bab_el_Mandeb,2.0,Le_Havre__Novorossiysk,6092.134113047849,6092.134113047849,0.0,0.0
Bab_el_Mandeb,2.0,Le_Havre__Odessa,5890.016113706564,5890.016113706564,0.0,0.0
Bab_el_Mandeb,2.0,Le_Havre__Piraeus,4693.908445420631,4693.908445420631,0.0,0.0
Bab_el_Mandeb,2.0,Le_Havre__Port_Klang,16522.178120131368,19426.893446412905,2904.7153262815373,17.58070458484103
Bab_el_Mandeb,2.0,Le_Havre__Port_Said,5941.293210720916,5941.293210720916,0.0,0.0
Bab_el_Mandeb,2.0,Le_Havre__Rotterdam,409.40093098704165,409.40093098704165,0.0,0.0
Bab_el_Mandeb,2.0,Le_Havre__Santos,12888.421043397615,12888.421043397615,0.0,0.0
Bab_el_Mandeb,2.0,Le_Havre__Savannah,7066.876264333709,7066.876264333709,0.0,0.0
Bab_el_Mandeb,2.0,Le_Havre__Shanghai,20695.969131665795,23600.684457947333,2904.7153262815373,14.035174230315157
Bab_el_Mandeb,2.0,Le_Havre__Shenzhen,19550.33264642681,22455.047972708348,2904.7153262815373,14.857626101888494
Bab_el_Mandeb,2.0,Le_Havre__Singapore,16855.14650623195,19759.86183251349,2904.7153262815373,17.23340301555706
Bab_el_Mandeb,2.0,Le_Havre__St_Petersburg,2326.693037359414,2326.693037359414,0.0,0.0
Bab_el_Mandeb,2.0,Le_Havre__Stockholm,1632.7508629464187,1632.7508629464187,0.0,0.0
Bab_el_Mandeb,2.0,Le_Havre__Tangier_Med,2119.7261126198155,2119.7261126198155,0.0,0.0
Bab_el_Mandeb,2.0,Le_Havre__Tokyo,22454.39245482145,24821.093251787373,2366.7007969659244,10.540034880604138
Bab_el_Mandeb,2.0,Le_Havre__Valparaiso,15125.174847425877,15125.174847425877,0.0,0.0
Bab_el_Mandeb,2.0,Le_Havre__Vancouver,17176.79121939724,17176.79121939724,0.0,0.0
Bab_el_Mandeb,2.0,Los_Angeles__Manzanillo_MX,2137.640439070352,2137.640439070352,0.0,0.0
Bab_el_Mandeb,2.0,Los_Angeles__Miami,7626.795368301366,7626.795368301366,0.0,0.0
Bab_el_Mandeb,2.0,Los_Angeles__Mombasa,21870.910359948775,21870.910359948775,0.0,0.0
Bab_el_Mandeb,2.0,Los_Angeles__Mumbai,20799.496702628974,20799.496702628974,0.0,0.0
Bab_el_Mandeb,2.0,Los_Angeles__New_York,9492.0022874639,9492.0022874639,0.0,0.0
Bab_el_Mandeb,2.0,Los_Angeles__Norfolk,9023.533898429145,9023.533898429145,0.0,0.0
Bab_el_Mandeb,2.0,Los_Angeles__Novorossiysk,21493.002412232043,21493.002412232043,0.0,0.0
Bab_el_Mandeb,2.0,Los_Angeles__Odessa,21290.88441289076,21290.88441289076,0.0,0.0
Bab_el_Mandeb,2.0,Los_Angeles__Piraeus,20094.776744604824,20094.776744604824,0.0,0.0
Bab_el_Mandeb,2.0,Los_Angeles__Port_Klang,16193.512493343766,16193.512493343766,0.0,0.0
Bab_el_Mandeb,2.0,Los_Angeles__Port_Said,21342.161509905105,21342.161509905105,0.0,0.0
Bab_el_Mandeb,2.0,Los_Angeles__Rotterdam,15729.546455097898,15729.546455097898,0.0,0.0
Bab_el_Mandeb,2.0,Los_Angeles__Santos,11310.044069573185,11310.044069573185,0.0,0.0
Bab_el_Mandeb,2.0,Los_Angeles__Savannah,8333.992034850482,8333.992034850482,0.0,0.0
Bab_el_Mandeb,2.0,Los_Angeles__Shanghai,12019.721481809338,12019.721481809338,0.0,0.0
Bab_el_Mandeb,2.0,Los_Angeles__Shenzhen,13287.233747913795,13287.233747913795,0.0,0.0
Bab_el_Mandeb,2.0,Los_Angeles__Singapore,15860.544107243182,15860.544107243182,0.0,0.0
Bab_el_Mandeb,2.0,Los_Angeles__St_Petersburg,17339.78761647133,17339.78761647133,0.0,0.0
Bab_el_Mandeb,2.0,Los_Angeles__Stockholm,16645.845442058337,16645.845442058337,0.0,0.0
Bab_el_Mandeb,2.0,Los_Angeles__Tangier_Med,17520.594411804006,17520.594411804006,0.0,0.0
Bab_el_Mandeb,2.0,Los_Angeles__Tokyo,10261.298158653686,10261.298158653686,0.0,0.0
Bab_el_Mandeb,2.0,Los_Angeles__Valparaiso,9781.550428937977,9781.550428937977,0.0,0.0
Bab_el_Mandeb,2.0,Los_Angeles__Vancouver,1775.9229202130507,1775.9229202130507,0.0,0.0
Bab_el_Mandeb,2.0,Manzanillo_MX__Miami,5489.154929231013,5489.154929231013,0.0,0.0
Bab_el_Mandeb,2.0,Manzanillo_MX__Mombasa,19733.26992087842,19733.26992087842,0.0,0.0
Bab_el_Mandeb,2.0,Manzanillo_MX__Mumbai,22937.137141699328,22937.137141699328,0.0,0.0
Bab_el_Mandeb,2.0,Manzanillo_MX__New_York,7354.361848393546,7354.361848393546,0.0,0.0
Bab_el_Mandeb,2.0,Manzanillo_MX__Norfolk,6885.893459358791,6885.893459358791,0.0,0.0
Bab_el_Mandeb,2.0,Manzanillo_MX__Novorossiysk,19355.361973161685,19355.361973161685,0.0,0.0
Bab_el_Mandeb,2.0,Manzanillo_MX__Odessa,19153.2439738204,19153.2439738204,0.0,0.0
Bab_el_Mandeb,2.0,Manzanillo_MX__Piraeus,17957.136305534466,17957.136305534466,0.0,0.0
Bab_el_Mandeb,2.0,Manzanillo_MX__Port_Klang,18331.15293241412,18331.15293241412,0.0,0.0
Bab_el_Mandeb,2.0,Manzanillo_MX__Port_Said,19204.521070834748,19204.521070834748,0.0,0.0
Bab_el_Mandeb,2.0,Manzanillo_MX__Rotterdam,13591.906016027544,13591.906016027544,0.0,0.0
Bab_el_Mandeb,2.0,Manzanillo_MX__Santos,9172.403630502831,9172.403630502831,0.0,0.0
Bab_el_Mandeb,2.0,Manzanillo_MX__Savannah,6196.351595780128,6196.351595780128,0.0,0.0
Bab_el_Mandeb,2.0,Manzanillo_MX__Shanghai,14157.361920879692,14157.361920879692,0.0,0.0
Bab_el_Mandeb,2.0,Manzanillo_MX__Shenzhen,15424.874186984149,15424.874186984149,0.0,0.0
Bab_el_Mandeb,2.0,Manzanillo_MX__Singapore,17998.184546313536,17998.184546313536,0.0,0.0
Bab_el_Mandeb,2.0,Manzanillo_MX__St_Petersburg,15202.147177400977,15202.147177400977,0.0,0.0
Bab_el_Mandeb,2.0,Manzanillo_MX__Stockholm,14508.205002987981,14508.205002987981,0.0,0.0
Bab_el_Mandeb,2.0,Manzanillo_MX__Tangier_Med,15382.95397273365,15382.95397273365,0.0,0.0
Bab_el_Mandeb,2.0,Manzanillo_MX__Tokyo,12398.938597724038,12398.938597724038,0.0,0.0
Bab_el_Mandeb,2.0,Manzanillo_MX__Valparaiso,7643.909989867625,7643.909989867625,0.0,0.0
Bab_el_Mandeb,2.0,Manzanillo_MX__Vancouver,3913.563359283403,3913.563359283403,0.0,0.0
Bab_el_Mandeb,2.0,Miami__Mombasa,17183.302194779455,17183.302194779455,0.0,0.0
Bab_el_Mandeb,2.0,Miami__Mumbai,19690.26684172898,21800.21424967521,2109.9474079462307,10.715687222047615
Bab_el_Mandeb,2.0,Miami__New_York,1865.2069191625337,1865.2069191625337,0.0,0.0
Bab_el_Mandeb,2.0,Miami__Norfolk,1396.7385301277786,1396.7385301277786,0.0,0.0
Bab_el_Mandeb,2.0,Miami__Novorossiysk,13866.207043930672,13866.207043930672,0.0,0.0
Bab_el_Mandeb,2.0,Miami__Odessa,13664.089044589387,13664.089044589387,0.0,0.0
Bab_el_Mandeb,2.0,Miami__Piraeus,12467.981376303454,12467.981376303454,0.0,0.0
Bab_el_Mandeb,2.0,Miami__Port_Klang,22979.23465559463,22979.23465559463,0.0,0.0
Bab_el_Mandeb,2.0,Miami__Port_Said,13715.366141603738,13715.366141603738,0.0,0.0
Bab_el_Mandeb,2.0,Miami__Rotterdam,8102.751086796533,8102.751086796533,0.0,0.0
Bab_el_Mandeb,2.0,Miami__Santos,6622.43590440387,6622.43590440387,0.0,0.0
Bab_el_Mandeb,2.0,Miami__Savannah,707.1966665491155,707.1966665491155,0.0,0.0
Bab_el_Mandeb,2.0,Miami__Shanghai,18805.443644060204,18805.443644060204,0.0,0.0
Bab_el_Mandeb,2.0,Miami__Shenzhen,20072.95591016466,20072.95591016466,0.0,0.0
Bab_el_Mandeb,2.0,Miami__Singapore,22646.266269494048,22646.266269494048,0.0,0.0
Bab_el_Mandeb,2.0,Miami__St_Petersburg,9712.992248169965,9712.992248169965,0.0,0.0
Bab_el_Mandeb,2.0,Miami__Stockholm,9019.05007375697,9019.05007375697,0.0,0.0
Bab_el_Mandeb,2.0,Miami__Tangier_Med,9893.799043502639,9893.799043502639,0.0,0.0
Bab_el_Mandeb,2.0,Miami__Tokyo,17047.02032090455,17047.02032090455,0.0,0.0
Bab_el_Mandeb,2.0,Miami__Valparaiso,7351.10191654305,7351.10191654305,0.0,0.0
Bab_el_Mandeb,2.0,Miami__Vancouver,9402.718288514416,9402.718288514416,0.0,0.0
Bab_el_Mandeb,2.0,Mombasa__Mumbai,4616.912054895756,4616.912054895756,0.0,0.0
Bab_el_Mandeb,2.0,Mombasa__New_York,16868.637375240665,19048.509113941993,2179.8717387013276,12.922630857551571
Bab_el_Mandeb,2.0,Mombasa__Norfolk,17194.001301425,18580.040724907238,1386.039423482238,8.061180170827171
Bab_el_Mandeb,2.0,Mombasa__Novorossiysk,8264.66770005575,11169.383026337287,2904.7153262815373,35.146184114116814
Bab_el_Mandeb,2.0,Mombasa__Odessa,8062.549700714466,10967.265026996003,2904.7153262815373,36.027254827640135
Bab_el_Mandeb,2.0,Mombasa__Piraeus,6868.970024806495,9773.685351088034,2904.715326281539,42.28749457038674
Bab_el_Mandeb,2.0,Mombasa__Port_Klang,8253.292400322915,8253.292400322915,0.0,0.0
Bab_el_Mandeb,2.0,Mombasa__Port_Said,4875.37368994904,7780.08901623058,2904.715326281539,59.57933711358032
Bab_el_Mandeb,2.0,Mombasa__Rotterdam,11226.067831656996,14130.783157938535,2904.715326281539,25.8747352130759
Bab_el_Mandeb,2.0,Mombasa__Santos,10560.866290375587,10560.866290375587,0.0,0.0
Bab_el_Mandeb,2.0,Mombasa__Savannah,17883.543165003663,17890.498861328575,6.955696324912424,0.03889439727203521
Bab_el_Mandeb,2.0,Mombasa__Shanghai,12427.083411857342,12427.083411857342,0.0,0.0
Bab_el_Mandeb,2.0,Mombasa__Shenzhen,11281.446926618359,11281.446926618359,0.0,0.0
Bab_el_Mandeb,2.0,Mombasa__Singapore,8586.260786423498,8586.260786423498,0.0,0.0
Bab_el_Mandeb,2.0,Mombasa__St_Petersburg,13143.359938029367,16048.075264310908,2904.715326281541,22.100249403327652
Bab_el_Mandeb,2.0,Mombasa__Stockholm,12449.417763616373,15354.133089897912,2904.715326281539,23.332137947612434
Bab_el_Mandeb,2.0,Mombasa__Tangier_Med,8744.109650845789,11648.824977127328,2904.715326281539,33.219109117651286
Bab_el_Mandeb,2.0,Mombasa__Tokyo,14185.506735012994,14185.506735012994,0.0,0.0
Bab_el_Mandeb,2.0,Mombasa__Valparaiso,21595.216908190458,21595.216908190458,0.0,0.0
Bab_el_Mandeb,2.0,Mombasa__Vancouver,23646.833280161823,23646.833280161823,0.0,0.0
Bab_el_Mandeb,2.0,Mumbai__New_York,17968.16438541687,20872.87971169841,2904.715326281541,16.165899108976514
Bab_el_Mandeb,2.0,Mumbai__Norfolk,18293.528311601203,21198.243637882744,2904.715326281541,15.878376641205175
Bab_el_Mandeb,2.0,Mumbai__Novorossiysk,9364.194710231955,12268.910036513491,2904.7153262815355,31.01938197747689
Bab_el_Mandeb,2.0,Mumbai__Odessa,9162.076710890671,12066.792037172207,2904.7153262815355,31.70367830285455
Bab_el_Mandeb,2.0,Mumbai__Piraeus,7968.4970349827,10873.212361264237,2904.7153262815373,36.45248675540034
Bab_el_Mandeb,2.0,Mumbai__Port_Klang,4605.984209285206,4605.984209285206,0.0,0.0
Bab_el_Mandeb,2.0,Mumbai__Port_Said,5974.900700125246,8879.616026406782,2904.7153262815364,48.615290396719864
Bab_el_Mandeb,2.0,Mumbai__Rotterdam,12325.594841833201,15230.310168114738,2904.7153262815373,23.566532597866207
Bab_el_Mandeb,2.0,Mumbai__Santos,15177.778345271345,15177.778345271345,0.0,0.0
Bab_el_Mandeb,2.0,Mumbai__Savannah,18983.070175179866,21887.785501461407,2904.715326281541,15.301609800080815
Bab_el_Mandeb,2.0,Mumbai__Shanghai,8779.775220819633,8779.775220819633,0.0,0.0
Bab_el_Mandeb,2.0,Mumbai__Shenzhen,7634.138735580648,7634.138735580648,0.0,0.0
Bab_el_Mandeb,2.0,Mumbai__Singapore,4938.952595385789,4938.952595385789,0.0,0.0
Bab_el_Mandeb,2.0,Mumbai__St_Petersburg,14242.886948205574,17147.602274487108,2904.7153262815336,20.394147175671375
Bab_el_Mandeb,2.0,Mumbai__Stockholm,13548.944773792578,16453.660100074114,2904.7153262815355,21.43868304711125
Bab_el_Mandeb,2.0,Mumbai__Tangier_Med,9843.636661021994,12748.351987303531,2904.7153262815373,29.508558943295675
Bab_el_Mandeb,2.0,Mumbai__Tokyo,10538.198543975286,10538.198543975286,0.0,0.0
Bab_el_Mandeb,2.0,Mumbai__Valparaiso,26212.128963086216,26212.128963086216,0.0,0.0
Bab_el_Mandeb,2.0,Mumbai__Vancouver,21470.15601238417,21470.15601238417,0.0,0.0
Bab_el_Mandeb,2.0,New_York__Norfolk,468.468389034755,468.468389034755,0.0,0.0
Bab_el_Mandeb,2.0,New_York__Novorossiysk,12144.10458761856,12144.10458761856,0.0,0.0
Bab_el_Mandeb,2.0,New_York__Odessa,11941.986588277276,11941.986588277276,0.0,0.0
Bab_el_Mandeb,2.0,New_York__Piraeus,10745.878919991343,10745.878919991343,0.0,0.0
Bab_el_Mandeb,2.0,New_York__Port_Klang,22574.148594702077,24844.441574757166,2270.2929800550883,10.057048089901839
Bab_el_Mandeb,2.0,New_York__Port_Said,11993.263685291628,11993.263685291628,0.0,0.0
Bab_el_Mandeb,2.0,New_York__Rotterdam,6380.64863048442,6380.64863048442,0.0,0.0
Bab_el_Mandeb,2.0,New_York__Santos,8487.642823566403,8487.642823566403,0.0,0.0
Bab_el_Mandeb,2.0,New_York__Savannah,1158.0102526134183,1158.0102526134183,0.0,0.0
Bab_el_Mandeb,2.0,New_York__Shanghai,20670.650563222738,20670.650563222738,0.0,0.0
Bab_el_Mandeb,2.0,New_York__Shenzhen,21938.162829327193,21938.162829327193,0.0,0.0
Bab_el_Mandeb,2.0,New_York__Singapore,22907.11698080266,24511.473188656582,1604.3562078539217,7.003745644632864
Bab_el_Mandeb,2.0,New_York__St_Petersburg,7990.889791857853,7990.889791857853,0.0,0.0
Bab_el_Mandeb,2.0,New_York__Stockholm,7296.947617444857,7296.947617444857,0.0,0.0
Bab_el_Mandeb,2.0,New_York__Tangier_Med,8171.696587190527,8171.696587190527,0.0,0.0
Bab_el_Mandeb,2.0,New_York__Tokyo,18912.227240067084,18912.227240067084,0.0,0.0
Bab_el_Mandeb,2.0,New_York__Valparaiso,9216.308835705584,9216.308835705584,0.0,0.0
Bab_el_Mandeb,2.0,New_York__Vancouver,11267.92520767695,11267.92520767695,0.0,0.0
Bab_el_Mandeb,2.0,Norfolk__Novorossiysk,12469.468513802893,12469.468513802893,0.0,0.0
Bab_el_Mandeb,2.0,Norfolk__Odessa,12267.350514461608,12267.350514461608,0.0,0.0
Bab_el_Mandeb,2.0,Norfolk__Piraeus,11071.242846175675,11071.242846175675,0.0,0.0
Bab_el_Mandeb,2.0,Norfolk__Port_Klang,22899.512520886405,24375.973185722407,1476.4606648360023,6.4475637352076305
Bab_el_Mandeb,2.0,Norfolk__Port_Said,12318.62761147596,12318.62761147596,0.0,0.0
Bab_el_Mandeb,2.0,Norfolk__Rotterdam,6706.012556668755,6706.012556668755,0.0,0.0
Bab_el_Mandeb,2.0,Norfolk__Santos,8019.174434531648,8019.174434531648,0.0,0.0
Bab_el_Mandeb,2.0,Norfolk__Savannah,689.5418635786632,689.5418635786632,0.0,0.0
Bab_el_Mandeb,2.0,Norfolk__Shanghai,20202.18217418798,20202.18217418798,0.0,0.0
Bab_el_Mandeb,2.0,Norfolk__Shenzhen,21469.694440292435,21469.694440292435,0.0,0.0
Bab_el_Mandeb,2.0,Norfolk__Singapore,23232.480906986988,24043.004799621824,810.5238926348356,3.488753077554782
Bab_el_Mandeb,2.0,Norfolk__St_Petersburg,8316.253718042188,8316.253718042188,0.0,0.0
Bab_el_Mandeb,2.0,Norfolk__Stockholm,7622.311543629192,7622.311543629192,0.0,0.0
Bab_el_Mandeb,2.0,Norfolk__Tangier_Med,8497.060513374861,8497.060513374861,0.0,0.0
Bab_el_Mandeb,2.0,Norfolk__Tokyo,18443.758851032326,18443.758851032326,0.0,0.0
Bab_el_Mandeb,2.0,Norfolk__Valparaiso,8747.840446670829,8747.840446670829,0.0,0.0
Bab_el_Mandeb,2.0,Norfolk__Vancouver,10799.456818642193,10799.456818642193,0.0,0.0
Bab_el_Mandeb,2.0,Novorossiysk__Odessa,579.9061297905336,579.9061297905336,0.0,0.0
Bab_el_Mandeb,2.0,Novorossiysk__Piraeus,1398.2256676272177,1398.2256676272177,0.0,0.0
Bab_el_Mandeb,2.0,Novorossiysk__Port_Klang,13970.178919517159,16874.8942457987,2904.715326281541,20.792255725683535
Bab_el_Mandeb,2.0,Novorossiysk__Port_Said,3389.294010106709,3389.294010106709,0.0,0.0
Bab_el_Mandeb,2.0,Novorossiysk__Rotterdam,6501.53504403489,6501.53504403489,0.0,0.0
Bab_el_Mandeb,2.0,Novorossiysk__Santos,14802.564911541274,14802.564911541274,0.0,0.0
Bab_el_Mandeb,2.0,Novorossiysk__Savannah,13159.010377381555,13159.010377381555,0.0,0.0
Bab_el_Mandeb,2.0,Novorossiysk__Shanghai,18143.969931051586,21048.685257333127,2904.715326281541,16.009260031402565
Bab_el_Mandeb,2.0,Novorossiysk__Shenzhen,16998.3334458126,19903.048772094142,2904.715326281541,17.088235947019225
Bab_el_Mandeb,2.0,Novorossiysk__Singapore,14303.147305617742,17207.862631899283,2904.715326281541,20.308224925717415
Bab_el_Mandeb,2.0,Novorossiysk__St_Petersburg,8418.827150407264,8418.827150407264,0.0,0.0
Bab_el_Mandeb,2.0,Novorossiysk__Stockholm,7724.884975994268,7724.884975994268,0.0,0.0
Bab_el_Mandeb,2.0,Novorossiysk__Tangier_Med,4019.576863223683,4019.576863223683,0.0,0.0
Bab_el_Mandeb,2.0,Novorossiysk__Tokyo,19902.39325420724,22807.10858048878,2904.715326281541,14.594804198572966
Bab_el_Mandeb,2.0,Novorossiysk__Valparaiso,21217.30896047372,21217.30896047372,0.0,0.0
Bab_el_Mandeb,2.0,Novorossiysk__Vancouver,23268.92533244509,23268.92533244509,0.0,0.0
Bab_el_Mandeb,2.0,Odessa__Piraeus,1196.1076682859339,1196.1076682859339,0.0,0.0
Bab_el_Mandeb,2.0,Odessa__Port_Klang,13768.060920175874,16672.776246457415,2904.715326281541,21.097490366453403
Bab_el_Mandeb,2.0,Odessa__Port_Said,3187.1760107654254,3187.1760107654254,0.0,0.0
Bab_el_Mandeb,2.0,Odessa__Rotterdam,6299.417044693607,6299.417044693607,0.0,0.0
Bab_el_Mandeb,2.0,Odessa__Santos,14600.44691219999,14600.44691219999,0.0,0.0
Bab_el_Mandeb,2.0,Odessa__Savannah,12956.892378040273,12956.892378040273,0.0,0.0
Bab_el_Mandeb,2.0,Odessa__Shanghai,17941.851931710302,20846.567257991843,2904.715326281541,16.189607055823306
Bab_el_Mandeb,2.0,Odessa__Shenzhen,16796.215446471317,19700.930772752858,2904.715326281541,17.29386798793288
Bab_el_Mandeb,2.0,Odessa__Singapore,14101.029306276458,17005.744632558,2904.715326281541,20.599314157787287
Bab_el_Mandeb,2.0,Odessa__St_Petersburg,8216.709151065981,8216.709151065981,0.0,0.0
Bab_el_Mandeb,2.0,Odessa__Stockholm,7522.766976652984,7522.766976652984,0.0,0.0
Bab_el_Mandeb,2.0,Odessa__Tangier_Med,3817.4588638823993,3817.4588638823993,0.0,0.0
Bab_el_Mandeb,2.0,Odessa__Tokyo,19700.275254865956,22604.990581147496,2904.715326281541,14.74454183356691
Bab_el_Mandeb,2.0,Odessa__Valparaiso,21015.190961132437,21015.190961132437,0.0,0.0
Bab_el_Mandeb,2.0,Odessa__Vancouver,23066.807333103803,23066.807333103803,0.0,0.0
Bab_el_Mandeb,2.0,Piraeus__Port_Klang,12574.481244267905,15479.196570549444,2904.715326281539,23.100080789461256
Bab_el_Mandeb,2.0,Piraeus__Port_Said,1993.5963348574542,1993.5963348574542,0.0,0.0
Bab_el_Mandeb,2.0,Piraeus__Rotterdam,5103.309376407673,5103.309376407673,0.0,0.0
Bab_el_Mandeb,2.0,Piraeus__Santos,13404.339243914055,13404.339243914055,0.0,0.0
Bab_el_Mandeb,2.0,Piraeus__Savannah,11760.784709754338,11760.784709754338,0.0,0.0
Bab_el_Mandeb,2.0,Piraeus__Shanghai,16748.27225580233,19652.98758208387,2904.715326281541,17.3433729874747
Bab_el_Mandeb,2.0,Piraeus__Shenzhen,15602.635770563349,18507.351096844886,2904.7153262815373,18.616824548078643
Bab_el_Mandeb,2.0,Piraeus__Singapore,12907.449630368488,15812.164956650027,2904.715326281539,22.504177118362414
Bab_el_Mandeb,2.0,Piraeus__St_Petersburg,7020.601482780046,7020.601482780046,0.0,0.0
Bab_el_Mandeb,2.0,Piraeus__Stockholm,6326.6593083670505,6326.6593083670505,0.0,0.0
Bab_el_Mandeb,2.0,Piraeus__Tangier_Med,2621.3511955964655,2621.3511955964655,0.0,0.0
Bab_el_Mandeb,2.0,Piraeus__Tokyo,18506.695578957984,21411.410905239525,2904.715326281541,15.695483366485949
Bab_el_Mandeb,2.0,Piraeus__Valparaiso,19819.083292846502,19819.083292846502,0.0,0.0
Bab_el_Mandeb,2.0,Piraeus__Vancouver,21870.69966481787,21870.69966481787,0.0,0.0
Bab_el_Mandeb,2.0,Port_Klang__Port_Said,10580.884909410448,13485.600235691987,2904.715326281539,27.45248012005251
Bab_el_Mandeb,2.0,Port_Klang__Rotterdam,16931.579051118406,19836.294377399947,2904.715326281541,17.155607976739013
Bab_el_Mandeb,2.0,Port_Klang__Santos,18814.158690698503,18814.158690698503,0.0,0.0
Bab_el_Mandeb,2.0,Port_Klang__Savannah,23589.054384465075,23686.431322143748,97.37693767867313,0.41280560081629286
Bab_el_Mandeb,2.0,Port_Klang__Shanghai,4173.7910115344275,4173.7910115344275,0.0,0.0
Bab_el_Mandeb,2.0,Port_Klang__Shenzhen,3028.154526295443,3028.154526295443,0.0,0.0
Bab_el_Mandeb,2.0,Port_Klang__Singapore,332.9683861005833,332.9683861005833,0.0,0.0
Bab_el_Mandeb,2.0,Port_Klang__St_Petersburg,18848.871157490776,21753.586483772317,2904.715326281541,15.410553247519923
Bab_el_Mandeb,2.0,Port_Klang__Stockholm,18154.92898307778,21059.644309359323,2904.715326281541,15.999596192246345
Bab_el_Mandeb,2.0,Port_Klang__Tangier_Med,14449.620870307197,17354.336196588738,2904.715326281541,20.10236360076752
Bab_el_Mandeb,2.0,Port_Klang__Tokyo,5932.21433469008,5932.21433469008,0.0,0.0
Bab_el_Mandeb,2.0,Port_Klang__Valparaiso,25133.98971623124,25133.98971623124,0.0,0.0
Bab_el_Mandeb,2.0,Port_Klang__Vancouver,16864.171803098965,16864.171803098965,0.0,0.0
Bab_el_Mandeb,2.0,Port_Said__Rotterdam,6350.694141707957,6350.694141707957,0.0,0.0
Bab_el_Mandeb,2.0,Port_Said__Santos,14651.72400921434,14651.72400921434,0.0,0.0
Bab_el_Mandeb,2.0,Port_Said__Savannah,13008.169475054623,13008.169475054623,0.0,0.0
Bab_el_Mandeb,2.0,Port_Said__Shanghai,14754.67592094488,17659.391247226416,2904.7153262815373,19.686744336811714
Bab_el_Mandeb,2.0,Port_Said__Shenzhen,13609.039435705896,16513.75476198743,2904.7153262815355,21.344014322278056
Bab_el_Mandeb,2.0,Port_Said__Singapore,10913.853295511035,13818.568621792572,2904.7153262815373,26.614938350658175
Bab_el_Mandeb,2.0,Port_Said__St_Petersburg,8267.986248080331,8267.986248080331,0.0,0.0
Bab_el_Mandeb,2.0,Port_Said__Stockholm,7574.0440736673345,7574.0440736673345,0.0,0.0
Bab_el_Mandeb,2.0,Port_Said__Tangier_Med,3868.7359608967495,3868.7359608967495,0.0,0.0
Bab_el_Mandeb,2.0,Port_Said__Tokyo,16513.099244100533,19417.81457038207,2904.7153262815373,17.59037042861155
Bab_el_Mandeb,2.0,Port_Said__Valparaiso,21066.468058146787,21066.468058146787,0.0,0.0
Bab_el_Mandeb,2.0,Port_Said__Vancouver,23118.084430118157,23118.084430118157,0.0,0.0
Bab_el_Mandeb,2.0,Rotterdam__Santos,13297.821974384657,13297.821974384657,0.0,0.0
Bab_el_Mandeb,2.0,Rotterdam__Savannah,7395.5544202474175,7395.5544202474175,0.0,0.0
Bab_el_Mandeb,2.0,Rotterdam__Shanghai,21105.370062652837,24010.08538893437,2904.7153262815336,13.762920610530275
Bab_el_Mandeb,2.0,Rotterdam__Shenzhen,19959.733577413852,22864.448903695386,2904.7153262815336,14.552876244643203
Bab_el_Mandeb,2.0,Rotterdam__Singapore,17264.547437218993,20169.262763500526,2904.7153262815336,16.824740624359112
Bab_el_Mandeb,2.0,Rotterdam__St_Petersburg,1917.292106372373,1917.292106372373,0.0,0.0
Bab_el_Mandeb,2.0,Rotterdam__Stockholm,1223.3499319593773,1223.3499319593773,0.0,0.0
Bab_el_Mandeb,2.0,Rotterdam__Tangier_Med,2529.127043606857,2529.127043606857,0.0,0.0
Bab_el_Mandeb,2.0,Rotterdam__Tokyo,22863.79338580849,25149.771407701082,2285.9780218925916,9.998244750197461
Bab_el_Mandeb,2.0,Rotterdam__Valparaiso,15453.853003339585,15453.853003339585,0.0,0.0
Bab_el_Mandeb,2.0,Rotterdam__Vancouver,17505.46937531095,17505.46937531095,0.0,0.0
Bab_el_Mandeb,2.0,Santos__Savannah,7329.632570952986,7329.632570952986,0.0,0.0
Bab_el_Mandeb,2.0,Santos__Shanghai,22488.692345332023,22488.692345332023,0.0,0.0
