shock,origin,destination,pair,base_cost,shock_cost,delta_cost,pct_increase,rerouted,disconnected,port_behind_choke
Bab_el_Mandeb,Antwerp,Mombasa,Antwerp__Mombasa,11176.631631969129,19950.125134216065,8773.493502246936,78.49854760491198,True,False,False
Bab_el_Mandeb,Antwerp,Mumbai,Antwerp__Mumbai,12276.158642145332,18037.056481668467,5760.897839523135,46.92752845132982,True,False,False
Bab_el_Mandeb,Antwerp,New_York,Antwerp__New_York,6411.9352058698805,6411.9352058698805,0.0,0.0,False,False,False
Bab_el_Mandeb,Antwerp,Norfolk,Antwerp__Norfolk,6737.299132054215,6737.299132054215,0.0,0.0,False,False,False
Bab_el_Mandeb,Antwerp,Novorossiysk,Antwerp__Novorossiysk,6452.09884434702,6452.09884434702,0.0,0.0,False,False,False
Bab_el_Mandeb,Antwerp,Odessa,Antwerp__Odessa,6249.980845005735,6249.980845005735,0.0,0.0,False,False,False
Bab_el_Mandeb,Antwerp,Piraeus,Antwerp__Piraeus,5053.873176719802,5053.873176719802,0.0,0.0,False,False,False
Bab_el_Mandeb,Antwerp,Port_Klang,Antwerp__Port_Klang,16882.142851430537,22643.04069095367,5760.897839523132,34.124209765438465,True,False,False
Bab_el_Mandeb,Antwerp,Port_Said,Antwerp__Port_Said,6301.257942020086,6301.257942020086,0.0,0.0,False,False,False
Bab_el_Mandeb,Antwerp,Rotterdam,Antwerp__Rotterdam,78.03256884067629,78.03256884067629,0.0,0.0,False,False,False
Bab_el_Mandeb,Antwerp,Santos,Antwerp__Santos,13248.385774696784,13248.385774696784,0.0,0.0,False,False,False
Bab_el_Mandeb,Antwerp,Savannah,Antwerp__Savannah,7426.840995632878,7426.840995632878,0.0,0.0,False,False,False
Bab_el_Mandeb,Antwerp,Shanghai,Antwerp__Shanghai,21055.933862964965,26816.831702488096,5760.897839523132,27.359973093646094,True,False,False
Bab_el_Mandeb,Antwerp,Shenzhen,Antwerp__Shenzhen,19910.29737772598,25671.19521724911,5760.897839523132,28.934263161573647,True,False,False
Bab_el_Mandeb,Antwerp,Singapore,Antwerp__Singapore,17215.11123753112,22976.009077054252,5760.897839523132,33.46419177915996,True,False,False
Bab_el_Mandeb,Antwerp,St_Petersburg,Antwerp__St_Petersburg,1995.3246752130492,1995.3246752130492,0.0,0.0,False,False,False
Bab_el_Mandeb,Antwerp,Stockholm,Antwerp__Stockholm,1301.3825008000535,1301.3825008000535,0.0,0.0,False,False,False
Bab_el_Mandeb,Antwerp,Tangier_Med,Antwerp__Tangier_Med,2479.690843918986,2479.690843918986,0.0,0.0,False,False,False
Bab_el_Mandeb,Antwerp,Tokyo,Antwerp__Tokyo,22814.35718612062,25181.057983086543,2366.7007969659244,10.37373430098541,True,False,False
Bab_el_Mandeb,Antwerp,Valparaiso,Antwerp__Valparaiso,15485.139578725046,15485.139578725046,0.0,0.0,False,False,False
Bab_el_Mandeb,Antwerp,Vancouver,Antwerp__Vancouver,17536.75595069641,17536.75595069641,0.0,0.0,False,False,False
Bab_el_Mandeb,Balboa,Bandar_Abbas,Balboa__Bandar_Abbas,21494.775232539632,21494.775232539632,0.0,0.0,False,False,False
Bab_el_Mandeb,Balboa,Barcelona,Balboa__Barcelona,13368.592759238125,13368.592759238125,0.0,0.0,False,False,False
Bab_el_Mandeb,Balboa,Basra,Balboa__Basra,22505.063272611787,22505.063272611787,0.0,0.0,False,False,False
Bab_el_Mandeb,Balboa,Bremerhaven,Balboa__Bremerhaven,11030.495328469226,11030.495328469226,0.0,0.0,False,False,False
Bab_el_Mandeb,Balboa,Buenos_Aires,Balboa__Buenos_Aires,7943.966267130634,7943.966267130634,0.0,0.0,False,False,False
Bab_el_Mandeb,Balboa,Busan,Balboa__Busan,15393.89157625036,15393.89157625036,0.0,0.0,False,False,False
Bab_el_Mandeb,Balboa,Callao,Balboa__Callao,2352.9513518667036,2352.9513518667036,0.0,0.0,False,False,False
Bab_el_Mandeb,Balboa,Cartagena,Balboa__Cartagena,1767.053061561272,1767.053061561272,0.0,0.0,False,False,False
Bab_el_Mandeb,Balboa,Colombo,Balboa__Colombo,21467.67894130488,21467.67894130488,0.0,0.0,False,False,False
Bab_el_Mandeb,Balboa,Colon,Balboa__Colon,67.37517131664947,67.37517131664947,0.0,0.0,False,False,False
Bab_el_Mandeb,Balboa,Constanta,Balboa__Constanta,15991.642024628789,15991.642024628789,0.0,0.0,False,False,False
Bab_el_Mandeb,Balboa,Dakar,Balboa__Dakar,11025.143029208077,11025.143029208077,0.0,0.0,False,False,False
Bab_el_Mandeb,Balboa,Dammam,Balboa__Dammam,22001.924363654343,22001.924363654343,0.0,0.0,False,False,False
Bab_el_Mandeb,Balboa,Djibouti,Balboa__Djibouti,19047.45043328367,19047.45043328367,0.0,0.0,False,False,False
Bab_el_Mandeb,Balboa,Dubai,Balboa__Dubai,21513.827386962657,21513.827386962657,0.0,0.0,False,False,False
Bab_el_Mandeb,Balboa,Durban,Balboa__Durban,13857.209511585632,13857.209511585632,0.0,0.0,False,False,False
